School,YrLevel,Domain,Test Year,Test level,Jurisdiction Id,ACARA ID,PSI,Local school student ID,TAA student ID,Participation Code,Item Response,Test Id,Word Count,Date,StartTime
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-017,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-9-021,,,C,,x00166769,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-019,,,P,"<p>A very first line <span style=""font-size:20px;"">in red is tested</span>.</p>
<p>Very <span style=""font-size:24px;"">first</span> line in red is tested.</p>
<p><strong>Very first line in red is tested.</strong></p>
<p><em>Very first line in red is tested.</em></p>
<p><span style=""text-decoration:underline;"">Very first line in red is tested.</span></p>
<p style=""text-align:center;""><span style=""font-size:30px;"">Very first line in red is tested.</span></p>
<ul>
<li>Very first line in red is tested.</li>
</ul>
<ul>
<li>Very first line in red is tested.</li>
</ul>
<ol>
<li>Very first line in red is tested.</li>
<li>Very first line in red is tested.</li>
<li>Very first line in red is tested.</li>
</ol>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165942,78,2020-11-02,13:44:22.8600000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-023,,,P,"<p>testing on lavender backgroud</p>
<p>testing on lavender backgroud</p>
<p>testing on lavender backgroud</p>
<p>testing on lavender backgroud</p>
<p>testing on <strong>lavender backgroud</strong></p>
<p><em>testing on lavender backgrou</em>d</p>
<p>testing <span style=""text-decoration:underline;"">on lavender backgroud</span></p>
<ul>
<li>testing on lavender backgroud</li>
<li>testing on lavender backgroud</li>
</ul>
<ol>
<li>testing on lavender backgroud</li>
<li>testing on lavender backgroud</li>
</ol>
<ul>
<li>testing on lavender backgroud</li>
<li>testing on lavender backgroud</li>
</ul>
<p style=""text-align:center;""><span style=""font-size:38px;"">testing on lavender backgroud</span></p>
<p>r backgroud&nbsp;testing on lavende</p>
<p>testing on lavender backgroud... testing on lavender back</p>
<p>&nbsp;</p>",x00165947,69,2020-10-30,12:22:07.8630000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-027,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-015,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-7-030,,,P,,x00166767,0,2020-11-02,10:09:55.6000000+00:00
lnb2,,Writing,2020,,9,lnb2,LNB2-5-004,,,C,,x00166771,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-018,,,C,,x00166771,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-022,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-020,,,P,"<p>A very first line in red for user 2 is tested.</p>
<p>A very first line in red for user 2 is tested.</p>
<p>A very first line in red for user 2 is tested.</p>
<p><span style=""font-size:24px;"">A very first line</span> in r<span style=""font-size:18px;"">ed for user 2 is tested</span>.</p>
<p>A<strong> very first line in red for user 2 is tested.</strong></p>
<p><em>A very first line in red for user 2 is tested.</em></p>
<p><span style=""text-decoration:underline;"">A very first line in red for user 2 is tested.</span></p>
<p style=""text-align:center;""><span style=""font-size:30px;"">A very first line in red for user 2 is tested.</span></p>
<ul>
<li>A very first line in red for user 2 is tested.</li>
<li>A very first line in red for user 2 is tested.</li>
<li>A very first line in red for user 2 is tested.</li>
</ul>
<ol>
<li>A very first line in red for user 2 is tested.</li>
<li>A very first line in red for user 2 is tested.</li>
<li>A very first line in red for user 2 is tested.</li>
</ol>
<p>cut copy pasted tested</p>
<p>A very first line in red for user 2 is tested.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165942,169,2020-11-02,13:51:21.1700000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-024,,,P,"<p>&nbsp;<strong>testing on yellow background</strong></p>
<p><em>testing on yellow background</em></p>
<p><span style=""text-decoration:underline;"">testing on yellow background</span></p>
<p><span style=""font-size:22px;"">testing on yellow backgrou</span>nd</p>
<ul>
<li>testing on yellow background</li>
<li>testing on yellow background</li>
</ul>
<ol>
<li>testing on yelclow background</li>
<li>testing on yellow background</li>
</ol>
<p style=""text-align:center;""><span style=""font-size:30px;"">headlinexdgdxffhjjhcyfcytctyct</span></p>
<p><span style=""font-size:28px;"">testing on yellow background</span></p>
<p>&nbsp;</p>
<p>testing on yellow background</p>
<p>testing on yellow background</p>
<p>testing on yellow background</p>
<p><span style=""font-size:24px;"">testing on yellow background</span></p>
<p>testing on yellow background</p>
<p>&nbsp;</p>
<p>and and testing on yellow background</p>
<p>testing on yellow backgroundtesting on yellow background</p>",x00165947,70,2020-10-30,12:26:28.7570000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-028,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-016,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-9-001,,,P,,x00166769,0,2020-11-02,10:30:42.9370000+00:00
lnb2,,Writing,2020,,9,lnb2,LNB2-5-005,,,C,,x00166771,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-019,,,C,,x00166771,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-023,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-021,,,P,"<p><span style=""font-size:22px;"">first line is in re</span>d for BNB.</p>
<p>first <span style=""font-size:30px;"">line is in red f</span>or BNB.</p>
<p><strong>first line is in red for BNB.</strong></p>
<p><em>first line is in red for BNB.</em></p>
<p>first <span style=""text-decoration:underline;"">line is in red for BNB.</span></p>
<ul>
<li><em style=""text-decoration:underline;""><strong>first line is in red for BNB.</strong></em></li>
<li><span style=""font-size:38px;text-align:center;"">first line is in red for BNB.</span></li>
<li>first line is in red for BNB.</li>
<li>first line is in red for BNB.</li>
<li>first line is in red for BNB.</li>
</ul>
<ol>
<li>first line is in red for BNB.</li>
<li>first line is in red for BNB.</li>
<li>first line is in red for BNB.</li>
</ol>
<p>&nbsp;</p>
<p>ccp tested withudrd</p>
<p>for BNB.&nbsp;first line is in red</p>
<p>first line is in red for BNB.&nbsp;line is in red for BNB.line is in red for BNB.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165942,119,2020-11-02,14:48:01.7970000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-025,,,F,,x00165950,0,2020-11-02,09:30:00.9330000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-029,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-017,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-9-002,,,P,,x00166769,0,2020-11-02,10:35:34.8300000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-006,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-020,,,C,"<p></p>
<p>fgjfjf jgyk</p>
<p></p>",x00166771,2,2020-11-13,13:11:34.2670000+00:00
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-024,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-022,,,P,"<p>&nbsp;<strong>first sentence is in red for BNG.</strong></p>
<p>first <em>sentence is in red for BNG.</em></p>
<p>first <span style=""text-decoration:underline;"">sentence is in red for BNG.</span></p>
<p style=""text-align:left;""><span style=""text-decoration:underline;""><em><strong>first sentence is in red for BNG.</strong></em></span></p>
<p style=""text-align:center;""><span style=""font-size:50px;"">first sentence is in red for BNG.</span></p>
<ul>
<li>first <span style=""font-size:22px;"">sentence is in red for BN</span>G.</li>
<li>first sentence is in red for BNG.</li>
</ul>
<ol>
<li>first sentence is in red for BNG.</li>
<li>first sentence is in red for BNG.</li>
</ol>
<p>first sentence is in red for BNG.</p>
<p>&nbsp;ccp tested with udrd</p>
<p>G.&nbsp;first sentence is in red for BN</p>
<p>first sentence is in red for BNG.&nbsp;first sentence is in red for&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165942,95,2020-11-02,14:57:14.9370000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-026,,,F,,x00165950,0,2020-11-02,14:11:59.1130000+00:00
hbw2,5,Writing,2020,5,9,hbw2,HBW2-5-030,,,C,,x00165940,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-018,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-9-003,,,P,,x00166769,0,2020-11-04,09:59:20.1630000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-007,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-021,,,C,,x00166771,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-9-025,,,C,,x00166769,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-023,,,P,"<p><span style=""font-size:22px;"">First sentence</span> is in Red.</p>
<p>First <span style=""font-size:28px;"">sentence is in Red.</span></p>
<p><strong>First sentence is in Red.</strong></p>
<p><em>First sentence is in Red.</em></p>
<p><span style=""text-decoration:underline;"">First sentence is in Red.</span></p>
<p><span style=""text-decoration:underline;""><em>First sentence is in Red.First sentence is in Red.</em></span></p>
<p style=""text-align:center;""><span style=""font-size:30px;"">First sentence is in Red.</span></p>
<ul>
<li>First sentence is in Red.First sentence is in Red.</li>
<li>First sentence is in Red.</li>
<li>First sentence is in Red.</li>
</ul>
<ol>
<li>First sentence is in Red.</li>
<li>First sentence is in Red.</li>
<li>First sentence is in Red.</li>
</ol>
<p>ccp tested with udrd</p>
<p>First sentence is in Red.</p>
<p>First sentence is in Red.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165942,87,2020-11-02,14:28:31.5570000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-027,,,F,,x00165950,0,2020-11-02,15:49:14.5830000+00:00
hbw2,7,Writing,2020,7,9,hbw2,HBW2-7-001,,,P,<p>Blue prompt - prompt 3.</p>,x00165946,4,2020-11-13,10:04:10.8400000+00:00
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-019,,,C,,x00165953,0,,
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-004,,,P,,x00165948,0,2020-11-04,10:01:40.9530000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-008,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-022,,,C,,x00166771,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-026,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-024,,,P,"<p><span style=""font-size:22px;"">first sentence is in red for </span>BNY.</p>
<p><strong>first sentence is in red for BNY.</strong></p>
<p><em>first sentence is in red for BNY.</em></p>
<p><span style=""text-decoration:underline;"">first sentence is in red for BNY.</span></p>
<p><span style=""text-decoration:underline;""><em><strong>first sentence is in red for BNY.</strong></em></span></p>
<p style=""text-align:center;""><span style=""font-size:38px;"">first sentence is in red for BNY.</span></p>
<ul>
<li>first sentence is in red for BNY.</li>
<li>first sentence is in red for BNY.</li>
<li>first sentence is in red for BNY.</li>
</ul>
<p>&nbsp;</p>
<ol>
<li>first sentence is in red for BNY.</li>
<li>first sentence is in red for BNY.</li>
</ol>
<p>&nbsp;</p>
<p>first sentence is in red for BNY.&nbsp;first sentence</p>
<p>is in red for BNY.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",x00165942,91,2020-11-02,15:02:29.2070000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-028,,,F,,x00165950,0,2020-11-02,14:18:41.4400000+00:00
hbw2,7,Writing,2020,7,9,hbw2,HBW2-7-002,,,C,,x00165944,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-020,,,C,,x00165953,0,,
lnb1,9,Writing,2020,9,9,lnb1,LNB1-9-005,,,P,,x00165948,0,2020-11-04,10:07:27.3130000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-009,,,C,,x00165943,0,,
lnb2,,Writing,2020,,9,lnb2,LNB2-5-023,,,C,,x00166771,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-027,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-025,,,F,,x00165952,0,2020-11-02,15:41:34.5270000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-029,,,P,<p>stopweg pwoe w[ptokwe tpokwe topkwe&nbsp;</p>,x00165948,6,2020-11-01,15:04:24.3900000+00:00
hbw2,7,Writing,2020,7,9,hbw2,HBW2-7-003,,,C,,x00165944,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-021,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-9-006,,,P,,x00166769,0,2020-11-04,10:27:00.9970000+00:00
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-010,,,C,,x00165943,0,,
lnb2,5,Writing,2020,5,9,lnb2,LNB2-5-024,,,C,"<p></p>
<p>blue</p>
<p></p>",x00165943,1,2020-11-13,13:09:51.0030000+00:00
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-028,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-026,,,F,,x00165952,0,2020-11-02,15:45:24.8230000+00:00
hbw1,9,Writing,2020,9,9,hbw1,HBW1-9-030,,,F,,x00165950,0,2020-10-26,22:37:05.7230000+00:00
hbw2,7,Writing,2020,7,9,hbw2,HBW2-7-004,,,C,,x00165944,0,,
lnb1,3,Writing,2020,3,9,lnb1,LNB1-3-022,,,C,,x00165953,0,,
lnb1,,Writing,2020,,9,lnb1,LNB1-9-007,,,P,,x00166769,0,2020-11-02,10:37:21.8130000+00:00
lnb2,,Writing,2020,,9,lnb2,LNB2-5-025,,,C,,x00166771,0,,
lnb2,9,Writing,2020,9,9,lnb2,LNB2-9-029,,,C,,x00165949,0,,
hbw1,5,Writing,2020,5,9,hbw1,HBW1-5-027,,,F,,x00165952,0,2020-11-02,14:23:50.4700000+00:00
hbw2,3,Writing,2020,3,9,hbw2,HBW2-3-001,,,C,,x00165953,0,,
